student_id,department,semester,gender,hostel_or_dayscholar,study_time_preference,learning_style,sleep_quality,stress_level,internet_access_quality,part_time_job,mentor_support,placement_status,study_minutes_per_day,material_prep_minutes_per_week,extracurricular_minutes_per_week,skill_dev_minutes_per_week,attendance_percentage,previous_year_score,previous_semester_gpa,backlogs_count,internal_marks,projects_completed,hackathons_participated,internships_completed,certifications_count,coding_problems_solved,coding_platform_rating,productivity_index,final_score,performance_category
STU0137,CSE-AIML,7,Male,Day Scholar,Morning,Kinesthetic,Good,Medium,Good,No,Yes,In Progress,228,412,104,58,73.4,73.2,6.75,0,29,12,2,1,3.0,0,1041,95.57,79.01,Good
STU0138,CSE-DS,6,Female,Day Scholar,Morning,Auditory,Average,Low,Good,No,No,Not Started,139,212,81,332,85.0,70.0,7.09,0,33,5,1,2,1.0,185,1126,81.15,77.67,Good
STU0139,CSE,2,Male,Hostel,Afternoon,Auditory,Average,Medium,Good,No,Yes,Not Started,248,262,128,0,79.4,70.8,6.51,0,35,0,1,0,0.0,90,989,63.06,76.87,Good
STU0140,ECE,6,Male,Day Scholar,Night,Visual,Poor,Medium,Good,No,No,In Progress,113,152,0,455,100.0,80.4,8.0,0,33,5,0,2,3.0,349,1274,70.79,83.99,Good
STU0141,ECE,1,Male,Hostel,Morning,Kinesthetic,Average,Medium,Good,Yes,No,Not Started,358,450,16,576,79.5,70.6,6.74,0,33,1,0,0,1.0,129,966,81.65,73.85,Good
STU0142,CSE,3,Male,Day Scholar,Night,Kinesthetic,Good,Medium,Good,No,No,Not Started,224,117,72,242,82.0,66.0,6.45,0,37,0,0,0,0.0,74,1152,69.07,77.55,Good
STU0143,CSE-AIML,2,Male,Day Scholar,Afternoon,Kinesthetic,Poor,High,Average,No,Yes,Not Started,202,260,122,339,84.8,64.1,6.13,3,31,4,0,0,1.0,195,988,62.19,65.22,Average
STU0144,CSE,6,Male,Day Scholar,Morning,Visual,Good,Low,,No,Yes,Not Started,128,396,242,568,92.2,71.1,6.48,4,34,3,2,1,5.0,349,1020,88.89,69.54,Average
STU0145,CSE,8,Male,Hostel,Night,Auditory,Average,Medium,Good,No,No,Placed,169,172,197,296,63.0,64.0,5.91,1,31,5,2,0,2.0,225,1101,71.71,67.69,Average
STU0146,CSE,3,Female,Hostel,Night,Kinesthetic,Average,High,Average,No,No,Not Started,218,207,97,0,99.9,66.6,6.83,0,32,3,0,0,3.0,0,1129,54.66,81.6,Good
STU0147,CSE-DS,2,Male,Hostel,Morning,Auditory,Poor,High,Average,Yes,Yes,Not Started,291,132,5,581,92.3,71.1,6.38,3,35,4,1,0,1.0,64,723,72.65,64.35,Average
STU0148,CSE-AIML,8,Male,Hostel,Night,Auditory,Poor,Medium,Average,No,Yes,Placed,76,72,122,198,88.2,67.1,6.98,2,33,11,0,3,5.0,138,1223,72.4,77.5,Good
STU0149,CSE,8,Male,Day Scholar,Afternoon,Auditory,Good,Medium,Good,No,No,Placed,59,89,165,253,100.0,76.9,7.2,0,35,5,1,1,6.0,205,1057,69.22,82.16,Good
STU0150,CSE,5,Female,Day Scholar,Night,Visual,Poor,Low,Good,No,Yes,Not Started,138,430,71,620,77.9,77.6,8.27,0,42,4,1,1,2.0,330,904,75.71,80.97,Good
STU0151,ECE,8,Male,Hostel,Afternoon,Auditory,Good,Low,Average,No,Yes,Placed,143,48,92,791,75.0,72.5,6.76,0,36,7,0,3,4.0,627,1245,100.0,82.08,Good
STU0152,CSE,6,Male,Hostel,Morning,Visual,Poor,Medium,Good,Yes,No,Not Started,140,151,236,154,68.0,77.4,8.19,0,41,1,4,0,1.0,73,1000,49.33,78.23,Good
STU0153,CSE,5,Male,Hostel,Night,Visual,Average,Low,Good,No,No,Not Started,223,78,135,498,100.0,73.9,7.32,0,37,2,0,2,6.0,298,975,76.1,84.73,Good
STU0154,CSE-AIML,1,Female,Hostel,Night,Visual,Average,High,Average,No,Yes,Not Started,200,145,120,356,77.1,72.2,7.27,0,42,1,0,0,1.0,107,1329,62.19,78.76,Good
STU0155,ECE,6,Female,Hostel,Morning,Kinesthetic,Average,Medium,Average,No,No,Not Started,159,205,114,655,100.0,78.2,8.24,0,40,7,1,0,3.0,377,1190,86.72,96.03,Excellent
STU0156,CSE,7,Female,Hostel,Night,Visual,Average,Low,Good,No,Yes,In Progress,302,259,250,247,89.4,72.5,7.42,0,35,4,3,1,2.0,111,898,85.5,82.19,Good
STU0157,CSE-DS,8,Female,Day Scholar,Morning,Kinesthetic,Good,Low,Good,No,Yes,In Progress,387,410,0,369,86.1,80.7,8.03,0,40,2,2,1,3.0,385,887,100.0,89.85,Excellent
STU0158,IT,1,Female,Hostel,Night,Visual,Average,Medium,Average,No,No,Not Started,229,351,161,201,85.9,70.2,6.83,0,34,2,0,0,2.0,0,1201,60.4,76.06,Good
STU0159,CSE,3,Male,Hostel,Morning,Visual,Poor,Low,Good,No,No,Not Started,219,325,0,666,69.1,64.4,5.51,0,30,2,0,0,1.0,250,1130,73.36,68.15,Average
STU0160,CSE-DS,2,Female,Day Scholar,Night,Visual,Average,Medium,Good,No,No,Not Started,186,330,71,196,88.8,67.3,7.47,1,33,1,1,0,1.0,40,935,59.3,78.37,Good
STU0161,CSE,8,Male,Hostel,Afternoon,Visual,Average,High,Average,No,Yes,Placed,79,33,0,198,86.8,67.4,6.27,1,28,4,6,1,4.0,205,1123,63.23,67.8,Average
STU0162,CSE-DS,4,Female,Day Scholar,,Auditory,Average,High,Good,No,Yes,Not Started,269,247,158,438,99.0,81.4,8.5,0,44,2,1,1,0.0,206,966,77.16,91.06,Excellent
STU0163,CSE-DS,1,Female,Day Scholar,Night,Auditory,Average,Medium,Good,No,Yes,Not Started,158,397,0,138,90.0,66.5,6.68,0,39,0,0,0,0.0,0,1248,63.43,76.04,Good
STU0164,CSE-AIML,4,Male,Day Scholar,Night,Visual,Average,High,Good,No,Yes,Not Started,174,468,0,371,82.9,68.4,5.98,4,32,2,2,0,5.0,170,1181,63.95,64.08,Average
STU0165,CSE,8,Male,Hostel,Night,Auditory,Average,Medium,Average,No,No,Placed,192,386,113,233,74.6,66.1,6.19,1,33,5,8,1,4.0,146,1245,71.67,71.87,Good
STU0166,IT,4,Male,Hostel,Morning,Kinesthetic,Average,Medium,Good,No,No,Not Started,71,179,121,180,88.4,69.4,7.13,0,33,8,1,0,4.0,37,923,71.82,80.51,Good
STU0167,CSE,8,Female,Day Scholar,Night,Auditory,Average,Medium,,No,No,Placed,298,326,276,272,81.3,71.7,6.64,0,34,3,2,5,10.0,175,975,71.04,77.1,Good
STU0168,CSE,2,Female,Day Scholar,Night,Auditory,Good,Low,Average,No,No,Not Started,255,138,286,84,86.8,67.8,6.29,4,34,2,1,0,1.0,5,1087,71.38,67.83,Average
STU0169,CSE,3,Female,Hostel,Night,Auditory,Average,Low,Average,No,No,Not Started,106,407,0,60,77.9,68.4,7.11,0,39,4,1,0,1.0,53,1071,61.82,74.91,Good
STU0170,CSE-AIML,2,Male,Hostel,Night,Visual,Average,Medium,Average,No,Yes,Not Started,86,129,59,187,81.8,65.1,6.5,0,32,1,0,0,0.0,19,1082,56.42,75.48,Good
STU0171,CSE-DS,6,Female,Hostel,Morning,Kinesthetic,Average,High,Good,No,Yes,Not Started,109,116,74,730,67.1,64.1,6.92,0,29,11,0,1,1.0,493,1285,95.37,78.81,Good
STU0172,CSE,1,Female,Hostel,Night,Visual,Poor,Medium,Average,No,No,Not Started,107,377,218,167,72.4,68.3,6.67,0,32,3,0,0,1.0,94,932,48.69,67.39,Average
STU0173,CSE-AIML,4,Female,Hostel,Night,Kinesthetic,Good,Medium,Good,No,No,Not Started,78,241,82,658,61.7,63.3,5.5,5,34,1,1,0,3.0,236,937,71.85,56.58,Average
STU0174,CSE,2,Male,Hostel,Morning,Visual,Poor,Medium,Good,No,No,Not Started,208,330,0,428,77.6,65.7,6.1,0,34,1,1,0,3.0,75,866,60.35,68.83,Average
STU0175,CSE-DS,8,Male,Hostel,Night,Auditory,Average,Medium,Good,No,No,Placed,207,340,199,252,68.2,67.2,6.85,0,29,4,2,0,3.0,274,1094,69.69,74.66,Good
STU0176,CSE,2,Female,Day Scholar,Night,Kinesthetic,Average,Medium,Average,No,Yes,Not Started,67,99,66,188,79.9,62.7,6.01,1,29,0,1,0,0.0,27,995,61.38,69.97,Average
STU0177,CSE-DS,2,Female,Hostel,Night,Auditory,Poor,High,Good,No,Yes,Not Started,363,248,275,321,83.6,79.5,8.46,0,39,2,0,0,1.0,74,1227,64.16,80.77,Good
STU0178,CSE,1,Female,Day Scholar,Morning,Kinesthetic,Good,Medium,Good,No,No,Not Started,89,146,159,681,86.5,70.8,6.55,1,37,1,1,0,4.0,40,1063,76.3,76.47,Good
STU0179,ECE,3,Male,Day Scholar,Night,Kinesthetic,Good,Low,Average,No,No,Not Started,0,4,200,30,58.8,52.7,5.49,1,31,5,2,0,0.0,0,1097,62.99,69.57,Average
STU0180,CSE,7,Male,Hostel,Morning,Visual,Poor,Medium,Average,No,No,Placed,237,228,188,234,72.5,66.0,6.32,1,32,4,1,2,6.0,175,1019,63.21,73.81,Good
STU0181,CSE,2,Female,Day Scholar,Night,Visual,Average,Medium,Good,No,No,Not Started,178,157,18,481,87.3,68.1,6.47,3,33,1,0,0,1.0,59,1159,73.48,74.17,Good
STU0182,CSE,1,Male,Day Scholar,Night,Auditory,Average,Medium,Good,No,Yes,Not Started,145,311,0,274,86.4,72.8,6.92,0,38,1,0,0,1.0,11,832,62.35,80.51,Good
STU0183,ECE,4,Female,Hostel,Night,Auditory,Average,Medium,Good,No,Yes,Not Started,192,376,283,326,86.8,76.7,7.16,1,38,3,0,0,1.0,188,1168,76.61,80.62,Good
STU0184,IT,8,Male,Hostel,Morning,Kinesthetic,Average,Medium,Average,No,No,Placed,175,151,187,0,95.0,79.0,7.63,0,39,5,1,2,5.0,33,1168,66.21,87.62,Excellent
STU0185,CSE,6,Male,Hostel,Night,Kinesthetic,Good,Low,Good,No,No,Not Started,242,105,13,340,69.4,64.2,6.96,0,33,3,1,1,3.0,132,926,86.24,79.9,Good
STU0186,CSE-DS,7,Female,Day Scholar,Night,Visual,Average,Low,Average,No,Yes,Placed,161,231,0,391,70.5,58.8,7.36,0,30,5,1,0,2.0,227,1059,83.72,73.84,Good
STU0187,IT,5,Female,Day Scholar,Morning,Visual,Average,Medium,Average,No,Yes,Not Started,135,276,262,278,75.5,64.9,6.66,0,30,6,3,0,1.0,119,984,74.11,79.27,Good
STU0188,CSE-AIML,7,Male,Hostel,Night,Visual,Average,Medium,Good,No,Yes,Placed,199,302,140,241,77.0,72.6,7.31,0,37,10,4,1,1.0,85,976,89.1,78.54,Good
STU0189,CSE-AIML,8,Male,Day Scholar,,Visual,Poor,Low,Average,Yes,No,In Progress,251,484,240,549,94.5,71.3,6.99,1,31,5,2,1,7.0,416,1270,75.42,74.41,Good
STU0190,CSE,7,Female,Hostel,Night,Visual,Average,Medium,Average,No,No,In Progress,171,380,163,418,78.2,73.0,6.84,0,38,6,3,2,8.0,393,1136,75.05,78.6,Good
STU0191,CSE,8,Male,Hostel,Morning,Kinesthetic,Average,High,Good,Yes,No,In Progress,175,238,55,378,87.5,62.1,6.67,0,31,9,4,3,3.0,298,1228,78.77,75.31,Good
STU0192,IT,1,Female,Day Scholar,Morning,Kinesthetic,Average,Low,Average,No,Yes,Not Started,296,521,57,724,71.1,77.5,7.75,0,34,2,0,0,2.0,69,1177,95.48,77.33,Good
STU0193,ECE,5,Male,Hostel,Night,Auditory,Poor,High,Good,No,No,Not Started,184,343,111,236,93.4,74.0,6.85,0,39,7,1,1,2.0,102,760,63.76,81.32,Good
STU0194,CSE-DS,2,Female,Day Scholar,Afternoon,Kinesthetic,Poor,High,Good,No,Yes,Not Started,48,357,112,302,70.2,68.2,7.76,0,32,0,0,0,1.0,102,1031,42.43,75.18,Good
STU0195,CSE,2,Female,Day Scholar,Morning,Visual,Poor,High,Average,No,Yes,Not Started,187,480,13,646,74.5,69.5,7.9,1,38,0,1,0,4.0,114,1034,63.35,78.08,Good
STU0196,CSE,7,Female,Day Scholar,Night,Kinesthetic,Poor,High,Good,No,No,Placed,180,294,106,221,76.1,67.8,7.09,0,34,5,2,0,2.0,140,885,57.32,79.64,Good
STU0197,CSE-DS,1,Male,Hostel,Morning,Kinesthetic,Average,Medium,Good,No,Yes,Not Started,203,262,200,682,99.2,78.4,7.28,0,37,1,0,0,1.0,168,1129,82.69,83.27,Good
STU0198,IT,5,Female,Day Scholar,Night,Kinesthetic,Good,Medium,Good,No,Yes,Not Started,200,279,120,282,94.5,82.8,7.86,0,40,1,0,0,0.0,12,813,73.78,87.05,Excellent
STU0199,IT,2,Male,Day Scholar,Night,Auditory,Average,Medium,Average,No,No,Not Started,181,235,181,536,82.6,64.4,5.9,0,31,1,0,0,0.0,75,1057,75.58,77.32,Good
STU0200,IT,4,Male,Hostel,Night,Auditory,Average,Medium,Good,No,Yes,Not Started,209,179,151,456,65.7,70.0,7.94,0,32,3,0,1,2.0,189,1052,83.28,79.75,Good
STU0201,CSE-DS,3,Other,Hostel,Night,Kinesthetic,Average,Low,Good,Yes,No,Not Started,71,97,237,134,86.3,72.3,6.65,0,37,1,0,0,3.0,70,1018,57.13,76.22,Good
STU0202,CSE,3,Female,Hostel,Morning,Kinesthetic,Average,Medium,Good,No,Yes,Not Started,383,375,167,381,90.8,79.2,7.62,0,36,2,1,1,3.0,56,1102,88.1,82.51,Good
STU0203,CSE,2,Female,Day Scholar,Afternoon,Visual,Average,Low,Good,No,No,Not Started,186,381,25,392,96.2,71.2,7.46,0,34,3,1,0,2.0,145,851,77.26,83.46,Good
STU0204,IT,5,Male,Day Scholar,Night,Auditory,Average,Medium,Good,No,No,Not Started,83,178,0,404,93.1,66.2,6.55,0,34,1,1,1,3.0,218,975,59.45,82.62,Good
STU0205,CSE-DS,6,Male,Hostel,Afternoon,Visual,Poor,High,Good,No,Yes,Not Started,47,246,304,733,68.2,53.9,4.68,0,27,7,2,4,1.0,383,1197,74.14,66.15,Average
STU0206,CSE,2,Male,Day Scholar,Night,Visual,Average,High,Good,No,No,Not Started,221,166,24,428,75.0,66.7,6.96,2,33,1,0,0,0.0,87,1302,62.47,72.14,Good
STU0207,CSE,6,Female,Hostel,Night,Kinesthetic,Good,Low,Average,No,Yes,In Progress,144,307,93,276,91.6,72.4,8.12,0,32,4,1,1,3.0,219,935,89.26,84.9,Good
STU0208,CSE-DS,6,Female,Day Scholar,Morning,Kinesthetic,Poor,Low,Good,No,No,Not Started,206,308,114,86,89.2,70.5,6.66,0,36,6,2,3,1.0,23,1071,62.78,77.74,Good
STU0209,CSE,8,Male,Hostel,Night,Kinesthetic,Average,Medium,Average,No,No,In Progress,370,199,58,317,83.6,76.1,7.27,0,34,3,3,1,4.0,366,1205,82.09,84.04,Good
STU0210,CSE,8,Female,Hostel,Morning,Visual,Poor,Medium,Good,No,No,Placed,182,209,230,196,84.2,62.9,6.85,0,34,7,3,3,3.0,123,918,68.62,79.64,Good
STU0211,CSE-AIML,5,Male,Hostel,Morning,Visual,Poor,High,Good,No,Yes,Not Started,277,214,123,131,76.6,75.7,7.95,0,44,6,2,1,1.0,92,1400,66.38,82.72,Good
STU0212,CSE-DS,6,Male,Hostel,Night,Visual,Average,Medium,Average,No,Yes,Not Started,91,169,0,280,56.8,61.9,5.64,2,35,2,1,1,6.0,150,1004,64.21,64.78,Average
STU0213,CSE-DS,4,Male,Day Scholar,Night,Kinesthetic,Average,Medium,Average,Yes,Yes,Not Started,203,284,149,14,84.4,63.5,7.38,0,30,4,1,1,3.0,0,1430,61.87,77.51,Good
STU0214,CSE,5,Male,Hostel,Night,Kinesthetic,Average,Low,,No,No,Not Started,103,0,103,0,100.0,75.9,7.14,0,34,3,1,0,3.0,0,1147,57.06,81.29,Good
STU0215,CSE-DS,2,Male,Hostel,Morning,Kinesthetic,Average,Low,Good,No,No,Not Started,75,248,172,354,90.0,73.7,7.64,0,40,3,0,0,2.0,140,1230,69.39,87.86,Excellent
STU0216,CSE,7,Female,Hostel,Afternoon,Visual,Good,Low,Good,No,Yes,Placed,197,449,312,782,83.0,71.4,6.47,1,36,5,1,1,2.0,555,1233,100.0,76.5,Good
STU0217,CSE,4,Male,Hostel,Afternoon,Visual,Poor,Medium,Good,No,Yes,Not Started,313,321,45,488,74.7,73.5,7.76,0,38,4,0,0,5.0,142,1367,80.28,85.39,Excellent
STU0218,CSE-DS,1,Female,Day Scholar,Afternoon,Auditory,Good,High,Average,No,Yes,Not Started,267,125,0,126,91.6,73.2,6.82,0,39,1,0,0,0.0,55,1100,70.6,81.53,Good
STU0219,CSE-DS,3,Male,Day Scholar,Morning,Kinesthetic,Average,Low,Good,No,Yes,Not Started,424,129,412,474,74.9,81.2,7.88,0,38,2,0,0,1.0,195,1174,94.51,85.89,Excellent
STU0220,IT,2,Other,Hostel,Night,Visual,Good,Low,Poor,No,No,Not Started,175,177,4,841,100.0,74.1,7.01,0,38,3,0,0,4.0,171,911,76.16,84.09,Good
STU0221,CSE-DS,2,Female,Hostel,Night,Auditory,Good,Medium,Average,No,Yes,Not Started,210,162,308,202,86.6,69.7,6.07,3,31,2,0,0,0.0,10,891,74.14,67.5,Average
STU0222,CSE-AIML,2,Female,Hostel,Afternoon,Visual,Average,Medium,Poor,Yes,No,Not Started,239,322,324,45,79.8,66.3,6.11,3,28,0,1,0,3.0,0,875,42.61,60.42,Average
STU0223,CSE,4,Male,Day Scholar,Morning,Visual,Poor,High,Good,Yes,Yes,Not Started,190,146,85,421,95.6,74.8,7.37,0,43,3,8,0,2.0,168,1003,68.08,82.46,Good
STU0224,CSE,1,Female,Day Scholar,Night,Kinesthetic,Good,Low,Good,No,No,Not Started,259,319,238,696,87.9,73.3,6.68,0,33,0,1,0,1.0,102,984,86.95,79.0,Good
STU0225,CSE,7,Female,Day Scholar,Night,Auditory,Poor,High,Average,No,Yes,Placed,131,222,14,365,65.8,58.2,4.95,4,25,5,2,1,7.0,195,841,61.05,54.7,Average
STU0226,CSE,5,Male,Day Scholar,Night,Visual,Poor,High,Good,No,No,Not Started,117,278,175,290,79.9,70.4,7.05,0,27,2,0,0,3.0,127,1023,49.03,73.59,Good
STU0227,ECE,8,Male,Day Scholar,Morning,Auditory,Poor,High,Good,No,No,Placed,133,319,216,204,85.6,76.8,8.78,0,42,3,2,1,0.0,60,1133,42.09,82.27,Good
STU0228,CSE,1,Male,Day Scholar,Morning,Auditory,Average,Low,Good,No,No,Not Started,89,297,16,103,86.8,72.7,7.47,0,37,0,0,0,1.0,58,1028,59.32,80.21,Good
STU0229,IT,4,Female,Hostel,Night,Kinesthetic,Poor,Medium,,No,No,Not Started,28,440,247,165,72.8,65.8,7.06,0,39,1,0,0,2.0,158,825,41.61,74.18,Good
STU0230,CSE-DS,2,Male,Hostel,Night,Auditory,Poor,High,Good,Yes,Yes,Not Started,166,404,214,267,90.2,69.0,6.92,0,32,0,0,0,0.0,61,895,45.32,75.32,Good
STU0231,IT,3,Male,Hostel,Afternoon,Kinesthetic,Average,High,Good,No,Yes,Not Started,0,146,293,686,57.8,55.4,5.6,0,27,1,0,0,1.0,247,1219,68.66,67.21,Average
STU0232,CSE-AIML,2,Male,Hostel,Night,Kinesthetic,Good,Medium,Good,No,No,Not Started,143,502,142,0,84.9,66.0,6.54,0,32,0,1,0,0.0,22,914,62.18,77.02,Good
STU0233,CSE-AIML,5,Male,Day Scholar,Morning,Kinesthetic,Average,Medium,Poor,No,No,Not Started,0,261,0,782,90.0,69.9,6.88,1,35,9,3,2,1.0,408,1206,77.09,79.6,Good
STU0234,CSE-AIML,6,Female,Hostel,Afternoon,Auditory,Average,Medium,Good,No,Yes,In Progress,324,289,143,508,100.0,77.6,7.2,1,40,6,1,0,5.0,327,769,93.35,86.58,Excellent
STU0235,CSE,3,Male,Hostel,Night,Visual,Poor,High,Average,No,No,Not Started,143,354,106,238,87.2,76.8,7.84,0,39,1,0,0,2.0,58,888,50.66,81.6,Good
STU0236,CSE-DS,2,Female,Hostel,Afternoon,Kinesthetic,Average,Low,Good,No,No,Not Started,0,124,233,407,68.4,57.4,5.2,2,29,1,2,0,0.0,22,1171,63.39,63.91,Average
STU0237,CSE,7,Female,Hostel,Night,Visual,Good,Low,Good,Yes,Yes,Placed,182,450,0,141,85.8,74.0,7.08,1,37,6,2,4,4.0,74,1229,81.19,76.47,Good
STU0238,CSE,3,Male,Hostel,Afternoon,Auditory,Good,Low,Average,No,Yes,Not Started,203,280,363,718,66.8,77.4,6.73,0,39,5,2,0,1.0,169,1051,100.0,76.78,Good
STU0239,CSE-DS,6,Female,Day Scholar,Afternoon,Visual,Poor,Medium,Good,No,Yes,Not Started,125,410,141,19,91.1,81.9,8.14,0,36,5,3,1,2.0,16,916,58.22,82.98,Good
STU0240,CSE,8,Male,Day Scholar,Afternoon,Visual,Good,Low,Average,No,Yes,Placed,325,236,271,5,90.4,75.0,6.87,1,38,3,2,2,5.0,0,979,77.7,77.66,Good
STU0241,ECE,1,Female,Day Scholar,Afternoon,Kinesthetic,Average,Medium,Good,No,No,Not Started,233,142,0,438,72.8,77.3,7.82,0,42,1,0,0,2.0,46,978,68.19,83.97,Good
STU0242,ECE,4,Male,Hostel,Morning,Kinesthetic,Poor,Medium,Good,No,Yes,Not Started,157,324,99,327,64.3,64.3,6.48,3,32,5,1,2,1.0,116,1039,68.96,64.0,Average
STU0243,ECE,8,Female,Hostel,Night,Kinesthetic,Good,Low,Average,No,No,Placed,227,135,308,317,100.0,76.7,7.41,0,39,6,1,5,5.0,317,1298,91.61,89.92,Excellent
STU0244,CSE,2,Male,Hostel,Night,Auditory,Average,Medium,Average,Yes,No,Not Started,319,199,38,243,77.9,75.0,6.65,0,37,4,0,0,0.0,70,1184,74.06,77.48,Good
STU0245,CSE,5,Male,Day Scholar,Afternoon,Visual,Good,Low,Average,No,No,Not Started,70,0,0,157,83.9,67.9,6.94,0,34,3,2,1,2.0,101,1255,71.49,78.97,Good
STU0246,ECE,1,Female,Hostel,Morning,Auditory,Average,Medium,Good,No,No,Not Started,106,419,123,232,85.9,61.4,6.87,0,30,1,1,0,0.0,0,1503,51.52,78.27,Good
STU0247,CSE-AIML,8,Male,Hostel,Night,Auditory,Poor,Medium,Good,No,No,Placed,182,193,221,540,80.2,68.2,7.24,0,36,3,2,1,2.0,458,1699,62.24,73.6,Good
STU0248,ECE,2,Female,Day Scholar,Morning,Auditory,Average,Medium,Average,Yes,No,Not Started,29,217,84,555,85.5,63.0,6.65,1,30,1,0,0,2.0,77,829,66.1,68.61,Average
STU0249,ECE,1,Male,Hostel,Morning,Auditory,Good,Low,Poor,Yes,Yes,Not Started,205,259,106,481,90.1,73.6,7.07,0,40,3,0,0,0.0,75,796,81.32,78.76,Good
STU0250,IT,8,Female,Hostel,Afternoon,Kinesthetic,Average,High,Good,No,Yes,In Progress,328,320,130,176,100.0,76.8,7.86,0,37,9,3,1,5.0,241,938,82.57,87.26,Excellent
STU0251,CSE,5,Male,Hostel,Night,Visual,Poor,High,Good,No,No,Not Started,168,101,90,66,70.4,65.4,5.71,2,35,3,1,2,6.0,49,933,48.64,66.0,Average
STU0252,CSE,2,Female,Hostel,Morning,Kinesthetic,Average,Medium,Good,No,Yes,Not Started,37,81,178,661,73.9,63.4,5.77,1,32,3,2,0,1.0,119,952,76.65,74.73,Good
STU0253,IT,6,Male,Hostel,Night,Kinesthetic,Average,Medium,Good,No,Yes,Not Started,252,387,0,0,84.9,74.0,7.9,0,39,2,1,1,9.0,0,767,66.87,89.87,Excellent
STU0254,CSE,6,Male,Hostel,Afternoon,Auditory,Average,Medium,Average,No,No,Not Started,327,190,0,255,100.0,82.7,7.7,0,41,4,0,1,1.0,182,1140,76.67,84.31,Good
STU0255,CSE,5,Male,Day Scholar,Morning,Kinesthetic,Poor,High,Good,No,Yes,Not Started,0,294,157,334,60.6,62.3,6.23,2,31,2,2,1,3.0,155,1036,43.56,68.01,Average
STU0256,CSE-AIML,3,Female,Day Scholar,Afternoon,Visual,Average,Medium,Poor,No,No,Not Started,227,195,63,939,86.4,65.6,6.54,0,31,3,1,0,2.0,208,1094,80.78,75.82,Good
STU0257,ECE,5,Male,Hostel,,Auditory,Average,Low,Poor,No,Yes,Not Started,238,331,226,302,94.0,73.2,6.47,3,34,7,1,0,3.0,193,962,85.58,72.33,Good
STU0258,CSE-DS,3,Female,Day Scholar,Night,Kinesthetic,Average,High,Average,No,No,Not Started,222,193,78,438,100.0,75.8,7.8,0,35,1,1,0,3.0,199,971,64.76,80.77,Good
STU0259,CSE-AIML,2,Female,Hostel,Morning,Auditory,Average,Medium,Good,No,No,Not Started,201,277,172,408,96.9,79.1,8.57,0,39,0,1,0,0.0,17,1010,63.18,86.93,Excellent
STU0260,CSE,8,Male,Hostel,Morning,Visual,Good,Medium,Average,No,No,Placed,190,315,177,564,76.6,66.9,7.72,0,32,10,4,1,6.0,501,1057,98.5,80.55,Good
STU0261,CSE-DS,3,Female,Hostel,Night,Auditory,Average,Medium,Good,No,No,Not Started,156,273,75,487,95.1,71.1,7.49,0,31,3,1,0,1.0,203,1173,75.65,78.41,Good
STU0262,ECE,2,Male,Day Scholar,Night,Kinesthetic,Good,Low,Good,Yes,Yes,Not Started,313,294,115,425,62.2,61.6,6.35,2,34,1,0,0,2.0,17,816,90.04,65.39,Average
STU0263,CSE,2,Male,Hostel,Afternoon,Kinesthetic,Average,High,Good,Yes,Yes,Not Started,188,237,127,374,98.5,81.2,8.26,0,38,3,0,0,1.0,140,1332,69.95,86.84,Excellent
STU0264,CSE-AIML,7,Female,Day Scholar,Night,Visual,Average,Medium,Good,No,Yes,In Progress,396,74,20,452,95.6,82.6,8.53,0,43,4,1,0,3.0,299,1373,94.49,93.23,Excellent
STU0265,IT,4,Female,Day Scholar,Morning,Visual,Good,Low,Average,No,No,Not Started,265,53,226,235,77.9,68.8,7.02,0,34,0,2,0,0.0,122,1105,71.59,75.74,Good
STU0266,CSE-DS,2,Female,Hostel,Afternoon,Auditory,Poor,Medium,Good,No,No,Not Started,189,96,74,0,86.3,79.4,9.05,0,37,0,0,0,1.0,0,900,46.37,80.71,Good
STU0267,CSE-DS,3,Male,Day Scholar,Morning,Kinesthetic,Average,Medium,Poor,No,No,Not Started,97,155,29,164,79.1,71.4,7.5,0,34,1,1,1,0.0,81,1077,47.22,76.16,Good
STU0268,CSE-DS,4,Male,Day Scholar,Night,Visual,Good,Low,Average,No,No,Not Started,230,354,134,409,78.0,75.9,8.03,0,32,5,1,0,3.0,210,1278,85.8,80.9,Good
STU0269,CSE,4,Male,Hostel,Afternoon,Visual,Average,Medium,Good,No,Yes,Not Started,104,0,252,168,92.0,63.7,6.34,0,30,4,0,0,1.0,101,993,71.25,76.8,Good
STU0270,CSE,2,Female,Hostel,Night,Kinesthetic,Average,Medium,Good,No,Yes,Not Started,120,296,111,286,91.1,73.4,6.26,0,36,3,1,0,0.0,0,844,68.69,79.56,Good
STU0271,IT,5,Male,Day Scholar,Night,Visual,Good,Low,Good,No,No,Not Started,147,163,104,251,81.9,64.7,5.11,2,30,9,1,3,3.0,153,900,78.83,68.17,Average
STU0272,IT,5,Female,Day Scholar,Night,Visual,Average,Medium,Average,No,No,Not Started,64,298,137,229,86.6,68.2,6.46,3,34,4,1,1,2.0,82,1065,58.24,70.74,Good
STU0273,IT,6,Male,Hostel,Morning,Kinesthetic,Average,Low,Poor,No,Yes,Not Started,338,427,96,436,100.0,74.3,7.92,1,38,6,0,0,2.0,327,1351,85.93,87.48,Excellent
STU0274,ECE,4,Male,Hostel,Morning,Visual,Average,Medium,Average,No,Yes,Not Started,71,263,37,342,90.8,69.3,7.22,2,32,6,1,0,2.0,128,1080,72.14,75.22,Good
